"device_id","payment_id","user_id","site_id","relation_status","physical_id","serial"
41230537,69614473821,75554443,MLB,2,MP300-23021062023101725315,"23021062023101725315"
41230538,69614473821,75554443,MLB,2,MP300-23021062023101726899,"23021062023101726899"
41230539,69614473821,75554443,MLB,2,MP300-23021062023101725019,"23021062023101725019"
41230540,69614473821,75554443,MLB,2,MP300-23021062023101725267,"23021062023101725267"
41230541,69614473821,75554443,MLB,2,MP300-23021062023101725498,"23021062023101725498"
41230542,69614473821,75554443,MLB,2,MP300-23021062023101725110,"23021062023101725110"
41230543,69614473821,75554443,MLB,2,MP300-23021062023101725155,"23021062023101725155"
41230544,69614473821,75554443,MLB,2,MP300-23021062023101725511,"23021062023101725511"
41230545,69614473821,75554443,MLB,2,MP300-23021062023101726906,"23021062023101726906"
41230546,69614473821,75554443,MLB,2,MP300-23021062023101725166,"23021062023101725166"
41230547,69614473821,75554443,MLB,2,MP300-23021062023101725147,"23021062023101725147"
41230548,69614473821,75554443,MLB,2,MP300-23021062023101725273,"23021062023101725273"
41230549,69614473821,75554443,MLB,2,MP300-23021062023101726885,"23021062023101726885"
41230550,69614473821,75554443,MLB,2,MP300-23021062023101725167,"23021062023101725167"
41230551,69614473821,75554443,MLB,2,MP300-23021062023101725172,"23021062023101725172"
41230552,69614473821,75554443,MLB,2,MP300-23021062023101726467,"23021062023101726467"
41230553,69614473821,75554443,MLB,2,MP300-23021062023101725148,"23021062023101725148"
41230554,69614473821,75554443,MLB,2,MP300-23021062023101725731,"23021062023101725731"
41230555,69614473821,75554443,MLB,2,MP300-23021062023101725488,"23021062023101725488"
41230556,69614473821,75554443,MLB,2,MP300-23021062023101727418,"23021062023101727418"
41230560,69812525376,488579152,MLB,2,PAX-1486343655,D175-1486343655
41230561,69812525376,488579152,MLB,2,PAX-1486308383,D175-1486308383
41230562,69812525376,488579152,MLB,2,PAX-1486343995,D175-1486343995
41230563,69812525376,488579152,MLB,2,PAX-1486344001,D175-1486344001
41230564,69812525376,488579152,MLB,2,PAX-1486339864,D175-1486339864
41230565,69812525376,488579152,MLB,2,PAX-1486343894,D175-1486343894
41230566,69812525376,488579152,MLB,2,PAX-1486344019,D175-1486344019
41230567,69812525376,488579152,MLB,2,PAX-1486343932,D175-1486343932
41230568,69812525376,488579152,MLB,2,PAX-1486343992,D175-1486343992
41230569,69812525376,488579152,MLB,2,PAX-1486344029,D175-1486344029
41230587,69617238255,1295273546,MLB,2,MP300-23010262023042105476,"23010262023042105476"
41230591,69814629384,45939578,MLB,2,MP300-23021062023101725022,"23021062023101725022"
41230592,69814654908,45939578,MLB,2,MP300-23021062023101725514,"23021062023101725514"
41230593,69814671332,45939578,MLB,2,MP300-23021062023101725021,"23021062023101725021"
41230594,69814677774,45939578,MLB,2,MP300-23021062023101725020,"23021062023101725020"
41230595,69618001005,45939578,MLB,2,MP300-23021062023101725152,"23021062023101725152"
41230596,69618036771,45939578,MLB,2,MP300-23021062023101725168,"23021062023101725168"
41230597,69618017897,45939578,MLB,2,MP300-23021062023101725487,"23021062023101725487"
41230598,69618072595,45939578,MLB,3,MP300-23021062023101725851,"23021062023101725851"
41230599,69618065693,45939578,MLB,2,MP300-23021062023101725848,"23021062023101725848"
41230600,69814812448,291274297,MLB,2,"8701372352235379",MP35P-8701372352235379
41230601,69814812448,291274297,MLB,2,"8701372352235512",MP35P-8701372352235512
41230602,69814812448,291274297,MLB,2,"8701372352235604",MP35P-8701372352235604
41230603,69814812448,291274297,MLB,2,"8701372352235688",MP35P-8701372352235688
41230604,69814812448,291274297,MLB,2,"8701372352235527",MP35P-8701372352235527
41230605,69814812448,291274297,MLB,2,"8701372352235554",MP35P-8701372352235554
41230606,69814812448,291274297,MLB,2,"8701372352235631",MP35P-8701372352235631
41230607,69814812448,291274297,MLB,2,"8701372352235287",MP35P-8701372352235287
41230608,69814812448,291274297,MLB,2,"8701372352235646",MP35P-8701372352235646
41230609,69814812448,291274297,MLB,2,"8701372352235548",MP35P-8701372352235548
41230610,69814810582,45939578,MLB,2,"8701372352010695",MP35P-8701372352010695
41230611,69618095653,45939578,MLB,2,"8701372352179841",MP35P-8701372352179841
41230613,69619358789,1414862159,MLB,2,"8701372352133058",MP35P-8701372352133058
41230614,69619353271,1414862159,MLB,2,"8701372352198197",MP35P-8701372352198197
41230615,69816141878,1414862159,MLB,2,"8701372352133129",MP35P-8701372352133129
41230616,69816160000,1414862159,MLB,2,"8701372352179883",MP35P-8701372352179883
41230617,69816246106,1414862159,MLB,2,"8701372352128397",MP35P-8701372352128397
41230618,69816245242,1414862159,MLB,2,"8701372352133206",MP35P-8701372352133206
41230772,69622327681,330018862,MLB,2,"8701372352180029",MP35P-8701372352180029
41230773,69622537627,144090312,MLB,2,"8701372352202477",MP35P-8701372352202477
41230774,69622537627,144090312,MLB,2,"8701442347114812",MP35P-8701442347114812
41230775,69622537627,144090312,MLB,2,"8701372352143924",MP35P-8701372352143924
41230776,69622537627,144090312,MLB,2,"8701372352133114",MP35P-8701372352133114
41230777,69622537627,144090312,MLB,2,"8701372352202575",MP35P-8701372352202575
41230778,69622537627,144090312,MLB,2,"8701372352136777",MP35P-8701372352136777
41230779,69622537627,144090312,MLB,2,"8701372352203056",MP35P-8701372352203056
41230780,69622537627,144090312,MLB,2,"8701372352203112",MP35P-8701372352203112
41230781,69622537627,144090312,MLB,2,"8701372352203077",MP35P-8701372352203077
41230782,69622537627,144090312,MLB,2,"8701442347117203",MP35P-8701442347117203
41230788,69623686847,273109339,MLB,2,"8701372352204057",MP35P-8701372352204057
41230792,69623830197,402580963,MLB,2,PAX-1485951587,D175-1485951587
41230793,69623830197,402580963,MLB,2,PAX-1485951631,D175-1485951631
41230794,69623830197,402580963,MLB,2,PAX-1485950552,D175-1485950552
41230795,69623830197,402580963,MLB,2,PAX-1485951619,D175-1485951619
41230796,69623830197,402580963,MLB,2,PAX-1485950849,D175-1485950849
41230797,69623830197,402580963,MLB,2,PAX-1485951356,D175-1485951356
41230798,69623830197,402580963,MLB,2,PAX-1485951527,D175-1485951527
41230799,69623830197,402580963,MLB,2,PAX-1485951806,D175-1485951806
41230800,69623830197,402580963,MLB,2,PAX-1485951560,D175-1485951560
41230801,69623830197,402580963,MLB,3,PAX-1485951318,D175-1485951318
41230802,69623762077,402580963,MLB,2,MP300-23010262023042108461,"23010262023042108461"
41230803,69623762077,402580963,MLB,2,MP300-23010262023042108444,"23010262023042108444"
41230804,69623762077,402580963,MLB,2,MP300-23010262023042108416,"23010262023042108416"
41230805,69623762077,402580963,MLB,2,MP300-23010262023042108401,"23010262023042108401"
41230806,69820639292,287612351,MLB,2,"8701372352110191",MP35P-8701372352110191
41230807,69820639292,287612351,MLB,2,"8701372352179743",MP35P-8701372352179743
41230808,69820639292,287612351,MLB,2,"8701372352179975",MP35P-8701372352179975
41230809,69820639292,287612351,MLB,2,"8701372352177643",MP35P-8701372352177643
41230810,69820639292,287612351,MLB,3,"8701372352178573",MP35P-8701372352178573
41230811,69820639292,287612351,MLB,2,"8701372352179434",MP35P-8701372352179434
41230812,69820639292,287612351,MLB,2,"8701372352177503",MP35P-8701372352177503
41230813,69820639292,287612351,MLB,2,"8701372352179912",MP35P-8701372352179912
41230814,69820639292,287612351,MLB,2,"8701372352178932",MP35P-8701372352178932
41230815,69820639292,287612351,MLB,2,"8701372352177539",MP35P-8701372352177539
41230816,69820733036,287612351,MLB,2,"8701372352235174",MP35P-8701372352235174
41230817,69820733036,287612351,MLB,3,"8701372352234639",MP35P-8701372352234639
41230818,69820733036,287612351,MLB,2,"8701372352235581",MP35P-8701372352235581
41230819,69820733036,287612351,MLB,2,"8701372352235391",MP35P-8701372352235391
41230820,69820733036,287612351,MLB,2,"8701372352235218",MP35P-8701372352235218
41230821,69820733036,287612351,MLB,2,"8701372352235569",MP35P-8701372352235569
41230822,69820733036,287612351,MLB,3,"8701372352029394",MP35P-8701372352029394
41230823,69820733036,287612351,MLB,2,"8701372352235322",MP35P-8701372352235322
41230824,69820733036,287612351,MLB,2,"8701372352235251",MP35P-8701372352235251
41230825,69820733036,287612351,MLB,2,"8701372352235385",MP35P-8701372352235385
41230826,69624042575,287612351,MLB,2,"8701372351291548",MP35P-8701372351291548
41230827,69624042575,287612351,MLB,2,"8701372352177159",MP35P-8701372352177159
41230828,69624042575,287612351,MLB,2,"8701372352140393",MP35P-8701372352140393
41230829,69624042575,287612351,MLB,2,"8701372352176164",MP35P-8701372352176164
41230830,69624042575,287612351,MLB,2,"8701372352177691",MP35P-8701372352177691
41230831,69624042575,287612351,MLB,2,"8701372352177679",MP35P-8701372352177679
41230832,69624042575,287612351,MLB,2,"8701372352177783",MP35P-8701372352177783
41230833,69624042575,287612351,MLB,3,"8701372352177946",MP35P-8701372352177946
41230834,69624042575,287612351,MLB,2,"8701372352176832",MP35P-8701372352176832
41230835,69624042575,287612351,MLB,2,"8701372352176945",MP35P-8701372352176945
41230836,69624076253,402580963,MLB,2,"8701372352235842",MP35P-8701372352235842
41230838,69624110213,287612351,MLB,2,"8701372352179259",MP35P-8701372352179259
41230839,69624110213,287612351,MLB,2,"8701372352177869",MP35P-8701372352177869
41230840,69624110213,287612351,MLB,2,"8701372352178314",MP35P-8701372352178314
41230841,69624110213,287612351,MLB,2,"8701372352178475",MP35P-8701372352178475
41230842,69624110213,287612351,MLB,2,"8701372352143306",MP35P-8701372352143306
41230843,69624110213,287612351,MLB,2,"8701372352178448",MP35P-8701372352178448
41230844,69624110213,287612351,MLB,2,"8701372352179532",MP35P-8701372352179532
41230845,69624110213,287612351,MLB,3,"8701372352178398",MP35P-8701372352178398
41230846,69624110213,287612351,MLB,2,"8701372352178187",MP35P-8701372352178187
41230847,69624110213,287612351,MLB,2,"8701372352143214",MP35P-8701372352143214
41230848,69624110213,287612351,MLB,2,"8701372352177171",MP35P-8701372352177171
41230849,69624110213,287612351,MLB,2,"8701372352178496",MP35P-8701372352178496
41230850,69624110213,287612351,MLB,2,"8701372352179244",MP35P-8701372352179244
41230851,69624110213,287612351,MLB,2,"8701372352178285",MP35P-8701372352178285
41230852,69624110213,287612351,MLB,3,"8701372352177967",MP35P-8701372352177967
41230853,69624110213,287612351,MLB,2,"8701372352178588",MP35P-8701372352178588
41230854,69624110213,287612351,MLB,2,"8701372352178602",MP35P-8701372352178602
41230855,69624110213,287612351,MLB,2,"8701372352179645",MP35P-8701372352179645
41230856,69624110213,287612351,MLB,2,"8701372352178151",MP35P-8701372352178151
41230857,69624110213,287612351,MLB,2,"8701372352123885",MP35P-8701372352123885
41230858,69624140491,402580963,MLB,2,MP300-23010262023042106249,"23010262023042106249"
41230859,69624140491,402580963,MLB,2,MP300-23010262023042105529,"23010262023042105529"
41230860,69624140491,402580963,MLB,2,MP300-23010262023042107989,"23010262023042107989"
41230861,69624140491,402580963,MLB,2,MP300-23010262023042108471,"23010262023042108471"
41230862,69820924520,287612351,MLB,2,MP300-23021062023101726572,"23021062023101726572"
41230863,69820924520,287612351,MLB,2,MP300-23021062023101726938,"23021062023101726938"
41230864,69820924520,287612351,MLB,2,MP300-23021062023101726917,"23021062023101726917"
41230865,69820924520,287612351,MLB,2,MP300-23021062023101725057,"23021062023101725057"
41230866,69820924520,287612351,MLB,3,MP300-23021062023101726841,"23021062023101726841"
41230867,69820924520,287612351,MLB,2,MP300-23021062023101726014,"23021062023101726014"
41230868,69820924520,287612351,MLB,2,MP300-23021062023101726838,"23021062023101726838"
41230869,69820924520,287612351,MLB,2,MP300-23021062023101725203,"23021062023101725203"
41230870,69820924520,287612351,MLB,2,MP300-23021062023101726880,"23021062023101726880"
41230871,69820924520,287612351,MLB,2,MP300-23021062023101726932,"23021062023101726932"
41230872,69820924520,287612351,MLB,2,MP300-23021062023101726933,"23021062023101726933"
41230873,69820924520,287612351,MLB,2,MP300-23021062023101726840,"23021062023101726840"
41230874,69820924520,287612351,MLB,2,MP300-23021062023101726930,"23021062023101726930"
41230875,69820924520,287612351,MLB,2,MP300-23021062023101725059,"23021062023101725059"
41230876,69820924520,287612351,MLB,2,MP300-23021062023101726939,"23021062023101726939"
41230877,69820924520,287612351,MLB,2,MP300-23021062023101726839,"23021062023101726839"
41230878,69820924520,287612351,MLB,2,MP300-23021062023101726940,"23021062023101726940"
41230879,69820924520,287612351,MLB,2,MP300-23021062023101725113,"23021062023101725113"
41230880,69820924520,287612351,MLB,2,MP300-23021062023101725075,"23021062023101725075"
41230881,69820924520,287612351,MLB,2,MP300-23021062023101725058,"23021062023101725058"
41230882,69624171967,287612351,MLB,2,"8701372352235111",MP35P-8701372352235111
41230883,69624171967,287612351,MLB,2,"8701372352234449",MP35P-8701372352234449
41230884,69624171967,287612351,MLB,2,"8701372352235266",MP35P-8701372352235266
41230885,69624171967,287612351,MLB,2,"8701372352235343",MP35P-8701372352235343
41230886,69624171967,287612351,MLB,2,"8701372352235013",MP35P-8701372352235013
41230887,69624171967,287612351,MLB,2,"8701372352235076",MP35P-8701372352235076
41230888,69624171967,287612351,MLB,2,"8701372352235272",MP35P-8701372352235272
41230889,69624171967,287612351,MLB,2,"8701372352235082",MP35P-8701372352235082
41230890,69624171967,287612351,MLB,2,"8701372352235245",MP35P-8701372352235245
41230891,69624171967,287612351,MLB,2,"8701372352235293",MP35P-8701372352235293
41230892,69624368533,394234891,MLB,2,MP300-23010262023042103361,"23010262023042103361"
41230893,69624368533,394234891,MLB,2,MP300-23010262023042105555,"23010262023042105555"
41230894,69624368533,394234891,MLB,2,MP300-23010262023042103367,"23010262023042103367"
41230895,69624368533,394234891,MLB,2,MP300-23010262023042105315,"23010262023042105315"
41230896,69624368533,394234891,MLB,2,MP300-23010262023042108466,"23010262023042108466"
41230897,69624368533,394234891,MLB,2,MP300-23010262023042105546,"23010262023042105546"
41230898,69624368533,394234891,MLB,2,MP300-23010262023042108016,"23010262023042108016"
41230899,69624368533,394234891,MLB,2,MP300-23010262023042107993,"23010262023042107993"
41230900,69624368533,394234891,MLB,3,MP300-23010262023042107995,"23010262023042107995"
41230901,69624368533,394234891,MLB,2,MP300-23010262023042101609,"23010262023042101609"
41230902,69624445255,233424121,MLB,2,MP300-23010262023042108063,"23010262023042108063"
41230903,69624437135,201283942,MLB,2,"8701372352176488",MP35P-8701372352176488
41230904,69624437135,201283942,MLB,2,"8701372352179505",MP35P-8701372352179505
41230905,69624437135,201283942,MLB,2,"8701372352179639",MP35P-8701372352179639
41230906,69624437135,201283942,MLB,2,"8701372352178335",MP35P-8701372352178335
41230907,69624437135,201283942,MLB,2,"8701372352177685",MP35P-8701372352177685
41230908,69624437135,201283942,MLB,2,"8701372352179384",MP35P-8701372352179384
41230909,69624437135,201283942,MLB,2,"8701372352179547",MP35P-8701372352179547
41230910,69624437135,201283942,MLB,2,"8701372352138639",MP35P-8701372352138639
41230911,69624437135,201283942,MLB,2,"8701372352198351",MP35P-8701372352198351
41230912,69624437135,201283942,MLB,2,"8701372352179407",MP35P-8701372352179407
41230926,69821560876,577826636,MLB,3,"8701372352179862",MP35P-8701372352179862
41230927,69821560876,577826636,MLB,2,"8701372352177812",MP35P-8701372352177812
41230928,69821560876,577826636,MLB,2,"8701372352180008",MP35P-8701372352180008
41230929,69821560876,577826636,MLB,2,"8701372352179482",MP35P-8701372352179482
41230930,69821560876,577826636,MLB,2,"8701372352179618",MP35P-8701372352179618
41230931,69821560876,577826636,MLB,2,"8701372352179906",MP35P-8701372352179906
